10000.48607537723,1825.581201118914,.2634208660255686E-004,.4194377326762281E-009,.9919851771801142E-009,-.1443128053029855E-008,.4360409255185969E-009,-.4434080237833762E-008,.7383507387776802E-009
10000.48607537723,1849.481261339561,.3131686111599662E-004,-.2990186143010728E-009,.8301034733392893E-009,-.5481483621731525E-009,.1110854624478714E-009,.6558398999307162E-008,-.1449019870706685E-008
10000.48607537723,1866.983759281861,.3921599091355386E-004,-.6685149622399734E-009,-.1410933008634597E-008,.1823090902636620E-008,-.3576353826673015E-009,-.2636880325343511E-008,.3548086612491016E-009
10000.48607537723,1874.999999999985,.6189967387841624E-003,.3983705894175121E-007,.3289956527916464E-007,-.1124929812122166E-005,-.2718872015494648E-007,-.1606984682492140E-005,.9091782981745201E-006
10000.48607537723,1875.000000000024,.6189967387841748E-003,.3983705894175616E-007,.3289956527916770E-007,.6556998251605639E-006,-.2718872015493987E-007,.1081244515361079E-005,-.4637535788171279E-006
10000.48607537723,1883.016240718141,.2939128931752530E-004,.1186298976170601E-008,.2633016450383064E-008,-.4082849235302893E-008,.4304919558348638E-009,.3068119659735365E-008,.1036108810891190E-008
10000.48607537723,1900.518738660420,.1849930428733366E-004,.5734948437731076E-010,.4860057721860593E-010,-.1407030457627650E-009,-.9292159680094799E-010,-.2949685724697684E-010,.3867506424032596E-010
10000.48607537723,1924.418798881097,.1872679058116068E-004,.1613197103600103E-009,.3011609740173034E-009,-.4882510714768618E-009,-.5706409828899528E-010,.6362955222196493E-010,.5438606873734914E-010
10000.48607537723,1950.581201118912,.1661986105516041E-004,.6130714167422821E-010,.6701066924307574E-010,-.1511510788428378E-009,-.9122926826717221E-010,-.1697051519453887E-009,-.5307990219899561E-010
10000.48607537723,1974.481261339550,.2067762829613470E-004,.2256717999777643E-009,.3839584480088090E-009,-.6590958891612409E-009,-.1326850541785658E-009,-.3715808345289864E-009,.2798935718990623E-010
10000.48607537723,1991.983759281852,.2353910075389197E-004,.5838563072890820E-010,.3258759673430274E-009,-.7196600168260063E-009,-.1643002214720210E-009,-.1979203578029791E-008,-.6486654554173901E-009
10000.48607537723,1999.999999999968,.6453927671247187E-008,-.6999577354335056E-025,-.5034248654021766E-025,-.3329993792888787E-011,-.8535121160860528E-025,-.1364213514915134E-011,.5714562078669698E-012
10500.33465681090,.000000000000000E+000,3.694969999269153,-.3538381499563029E-003,.1729904997056253E-002,-.1137938013804255E-002,-.6102868755677983E-003,.1804786422857573,.5355343016458666E-001
10500.33465681090,8.016240718149545,3.655944353749504,-.4496991924650876E-003,.1813101656964743E-002,-.1419514757648904E-002,-.6636092171649787E-003,.1678069620594933,.4776871505773533E-001
10500.33465681090,25.51873866042869,3.366357293158301,-.7602162024319460E-003,.1095222753866762E-002,-.3179945158244506E-003,-.5551702925933272E-003,.1250596191772410,.3271315471435745E-001
10500.33465681090,49.41879888109523,2.718093027293316,-.1056624086694399E-002,-.1046727246769285E-002,.2093304423241656E-002,-.9305885882867397E-004,.6158412588098404E-001,.1461073442050034E-001
10500.33465681090,75.58120111890503,2.064799755080523,-.9293449879908128E-003,-.2332103379940276E-002,.3268335993660398E-002,.1914121943575638E-003,.2346757635065728E-001,.4745919537092975E-002
